"outcome","ft_type","seed_val","fpr","sens"
"PE_vs_NP","Met+Fun",303,0.239,0.642103333333333
"PE_vs_NP","Met+Fun",303,0.24,0.6432
"PE_vs_NP","Met+Fun",303,0.241,0.644296666666667
"PE_vs_NP","Met+Fun",303,0.242,0.645393333333333
"PE_vs_NP","Met+Fun",303,0.243,0.64649
"PE_vs_NP","Met+Fun",303,0.244,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.245,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.246,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.247,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.248,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.249,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.25,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.251,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.252,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.253,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.254,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.255,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.256,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.257,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.258,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.259,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.26,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.261,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.262,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.263,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.264,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.265,0.646666666666667
"PE_vs_NP","Met+Fun",303,0.266,0.646728888888889
"PE_vs_NP","Met+Fun",303,0.267,0.648191111111111
"PE_vs_NP","Met+Fun",303,0.268,0.649653333333333
"PE_vs_NP","Met+Fun",303,0.269,0.651116581196581
"PE_vs_NP","Met+Fun",303,0.27,0.652916239316239
"PE_vs_NP","Met+Fun",303,0.271,0.654009230769231
"PE_vs_NP","Met+Fun",303,0.272,0.654346666666667
"PE_vs_NP","Met+Fun",303,0.273,0.654684102564103
"PE_vs_NP","Met+Fun",303,0.274,0.655021538461538
"PE_vs_NP","Met+Fun",303,0.275,0.655358974358974
"PE_vs_NP","Met+Fun",303,0.276,0.65569641025641
"PE_vs_NP","Met+Fun",303,0.277,0.656033846153846
"PE_vs_NP","Met+Fun",303,0.278,0.656371282051282
"PE_vs_NP","Met+Fun",303,0.279,0.658002051282051
"PE_vs_NP","Met+Fun",303,0.28,0.659801709401709
"PE_vs_NP","Met+Fun",303,0.281,0.661601367521368
"PE_vs_NP","Met+Fun",303,0.282,0.663401025641026
"PE_vs_NP","Met+Fun",303,0.283,0.665723794871795
"PE_vs_NP","Met+Fun",303,0.284,0.669131897435898
"PE_vs_NP","Met+Fun",303,0.285,0.67254
"PE_vs_NP","Met+Fun",303,0.286,0.675948102564103
"PE_vs_NP","Met+Fun",303,0.287,0.679356205128205
"PE_vs_NP","Met+Fun",303,0.288,0.682764307692308
"PE_vs_NP","Met+Fun",303,0.289,0.685549333333333
"PE_vs_NP","Met+Fun",303,0.29,0.686426666666667
"PE_vs_NP","Met+Fun",303,0.291,0.687121904761905
"PE_vs_NP","Met+Fun",303,0.292,0.687748571428571
"PE_vs_NP","Met+Fun",303,0.293,0.688375238095238
"PE_vs_NP","Met+Fun",303,0.294,0.690759682539683
"PE_vs_NP","Met+Fun",303,0.295,0.693945238095238
"PE_vs_NP","Met+Fun",303,0.296,0.697130793650794
"PE_vs_NP","Met+Fun",303,0.297,0.700316349206349
"PE_vs_NP","Met+Fun",303,0.298,0.703427238095238
"PE_vs_NP","Met+Fun",303,0.299,0.706027904761905
"PE_vs_NP","Met+Fun",303,0.3,0.707961904761905
"PE_vs_NP","Met+Fun",303,0.301,0.709410666666667
"PE_vs_NP","Met+Fun",303,0.302,0.710288
"PE_vs_NP","Met+Fun",303,0.303,0.711521523809524
"PE_vs_NP","Met+Fun",303,0.304,0.713025523809524
"PE_vs_NP","Met+Fun",303,0.305,0.714529523809524
"PE_vs_NP","Met+Fun",303,0.306,0.715569523809524
"PE_vs_NP","Met+Fun",303,0.307,0.71620619047619
"PE_vs_NP","Met+Fun",303,0.308,0.717929523809524
"PE_vs_NP","Met+Fun",303,0.309,0.719652857142857
"PE_vs_NP","Met+Fun",303,0.31,0.721376190476191
"PE_vs_NP","Met+Fun",303,0.311,0.723099523809524
"PE_vs_NP","Met+Fun",303,0.312,0.724822857142857
"PE_vs_NP","Met+Fun",303,0.313,0.72654619047619
"PE_vs_NP","Met+Fun",303,0.314,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.315,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.316,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.317,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.318,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.319,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.32,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.321,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.322,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.323,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.324,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.325,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.326,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.327,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.328,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.329,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.33,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.331,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.332,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.333,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.334,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.335,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.336,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.337,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.338,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.339,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.34,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.341,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.342,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.343,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.344,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.345,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.346,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.347,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.348,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.349,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.35,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.351,0.726666666666667
"PE_vs_NP","Met+Fun",303,0.352,0.727693333333333
"PE_vs_NP","Met+Fun",303,0.353,0.72879
"PE_vs_NP","Met+Fun",303,0.354,0.729886666666667
"PE_vs_NP","Met+Fun",303,0.355,0.730983333333333
"PE_vs_NP","Met+Fun",303,0.356,0.73208
"PE_vs_NP","Met+Fun",303,0.357,0.733176666666667
"PE_vs_NP","Met+Fun",303,0.358,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.359,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.36,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.361,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.362,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.363,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.364,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.365,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.366,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.367,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.368,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.369,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.37,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.371,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.372,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.373,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.374,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.375,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.376,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.377,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.378,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.379,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.38,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.381,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.382,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.383,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.384,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.385,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.386,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.387,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.388,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.389,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.39,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.391,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.392,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.393,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.394,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.395,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.396,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.397,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.398,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.399,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.4,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.401,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.402,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.403,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.404,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.405,0.733333333333333
"PE_vs_NP","Met+Fun",303,0.406,0.74
"PE_vs_NP","Met+Fun",303,0.407,0.74
"PE_vs_NP","Met+Fun",303,0.408,0.74
"PE_vs_NP","Met+Fun",303,0.409,0.74
"PE_vs_NP","Met+Fun",303,0.41,0.74
"PE_vs_NP","Met+Fun",303,0.411,0.74
"PE_vs_NP","Met+Fun",303,0.412,0.753973333333333
"PE_vs_NP","Met+Fun",303,0.413,0.75836
"PE_vs_NP","Met+Fun",303,0.414,0.766666666666667
"PE_vs_NP","Met+Fun",303,0.415,0.7676
"PE_vs_NP","Met+Fun",303,0.416,0.776373333333333
"PE_vs_NP","Met+Fun",303,0.417,0.782573333333333
"PE_vs_NP","Met+Fun",303,0.418,0.786666666666667
"PE_vs_NP","Met+Fun",303,0.419,0.786666666666667
"PE_vs_NP","Met+Fun",303,0.42,0.786666666666667
"PE_vs_NP","Met+Fun",303,0.421,0.786786666666667
"PE_vs_NP","Met+Fun",303,0.422,0.791173333333333
"PE_vs_NP","Met+Fun",303,0.423,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.424,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.425,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.426,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.427,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.428,0.793333333333333
"PE_vs_NP","Met+Fun",303,0.429,0.8
"PE_vs_NP","Met+Fun",303,0.43,0.8
"PE_vs_NP","Met+Fun",303,0.431,0.8
"PE_vs_NP","Met+Fun",303,0.432,0.8
"PE_vs_NP","Met+Fun",303,0.433,0.8
"PE_vs_NP","Met+Fun",303,0.434,0.8
"PE_vs_NP","Met+Fun",303,0.435,0.8
"PE_vs_NP","Met+Fun",303,0.436,0.8
"PE_vs_NP","Met+Fun",303,0.437,0.8
"PE_vs_NP","Met+Fun",303,0.438,0.8
"PE_vs_NP","Met+Fun",303,0.439,0.8
"PE_vs_NP","Met+Fun",303,0.44,0.8
"PE_vs_NP","Met+Fun",303,0.441,0.8
"PE_vs_NP","Met+Fun",303,0.442,0.8
"PE_vs_NP","Met+Fun",303,0.443,0.8
"PE_vs_NP","Met+Fun",303,0.444,0.8
"PE_vs_NP","Met+Fun",303,0.445,0.8
"PE_vs_NP","Met+Fun",303,0.446,0.8
"PE_vs_NP","Met+Fun",303,0.447,0.8
"PE_vs_NP","Met+Fun",303,0.448,0.8
"PE_vs_NP","Met+Fun",303,0.449,0.8
"PE_vs_NP","Met+Fun",303,0.45,0.8
"PE_vs_NP","Met+Fun",303,0.451,0.8
"PE_vs_NP","Met+Fun",303,0.452,0.8
"PE_vs_NP","Met+Fun",303,0.453,0.8
"PE_vs_NP","Met+Fun",303,0.454,0.8
"PE_vs_NP","Met+Fun",303,0.455,0.8
"PE_vs_NP","Met+Fun",303,0.456,0.8
"PE_vs_NP","Met+Fun",303,0.457,0.8
"PE_vs_NP","Met+Fun",303,0.458,0.8
"PE_vs_NP","Met+Fun",303,0.459,0.8
"PE_vs_NP","Met+Fun",303,0.46,0.8
"PE_vs_NP","Met+Fun",303,0.461,0.8
"PE_vs_NP","Met+Fun",303,0.462,0.8
"PE_vs_NP","Met+Fun",303,0.463,0.8
"PE_vs_NP","Met+Fun",303,0.464,0.8
"PE_vs_NP","Met+Fun",303,0.465,0.8
"PE_vs_NP","Met+Fun",303,0.466,0.8
"PE_vs_NP","Met+Fun",303,0.467,0.8
"PE_vs_NP","Met+Fun",303,0.468,0.8
"PE_vs_NP","Met+Fun",303,0.469,0.8
"PE_vs_NP","Met+Fun",303,0.47,0.8
"PE_vs_NP","Met+Fun",303,0.471,0.8
"PE_vs_NP","Met+Fun",303,0.472,0.8
"PE_vs_NP","Met+Fun",303,0.473,0.8
"PE_vs_NP","Met+Fun",303,0.474,0.8
"PE_vs_NP","Met+Fun",303,0.475,0.8
"PE_vs_NP","Met+Fun",303,0.476,0.8
"PE_vs_NP","Met+Fun",303,0.477,0.8
"PE_vs_NP","Met+Fun",303,0.478,0.8
"PE_vs_NP","Met+Fun",303,0.479,0.8
"PE_vs_NP","Met+Fun",303,0.48,0.8
"PE_vs_NP","Met+Fun",303,0.481,0.8
"PE_vs_NP","Met+Fun",303,0.482,0.8
"PE_vs_NP","Met+Fun",303,0.483,0.8
"PE_vs_NP","Met+Fun",303,0.484,0.8
"PE_vs_NP","Met+Fun",303,0.485,0.8
"PE_vs_NP","Met+Fun",303,0.486,0.8
"PE_vs_NP","Met+Fun",303,0.487,0.8
"PE_vs_NP","Met+Fun",303,0.488,0.8
"PE_vs_NP","Met+Fun",303,0.489,0.8
"PE_vs_NP","Met+Fun",303,0.49,0.8
"PE_vs_NP","Met+Fun",303,0.491,0.8
"PE_vs_NP","Met+Fun",303,0.492,0.8
"PE_vs_NP","Met+Fun",303,0.493,0.8
"PE_vs_NP","Met+Fun",303,0.494,0.8
"PE_vs_NP","Met+Fun",303,0.495,0.8
"PE_vs_NP","Met+Fun",303,0.496,0.8
"PE_vs_NP","Met+Fun",303,0.497,0.8
"PE_vs_NP","Met+Fun",303,0.498,0.8
"PE_vs_NP","Met+Fun",303,0.499,0.8
"PE_vs_NP","Met+Fun",303,0.5,0.8
"PE_vs_NP","Met+Fun",303,0.501,0.8
"PE_vs_NP","Met+Fun",303,0.502,0.8
"PE_vs_NP","Met+Fun",303,0.503,0.8
"PE_vs_NP","Met+Fun",303,0.504,0.8
"PE_vs_NP","Met+Fun",303,0.505,0.8
"PE_vs_NP","Met+Fun",303,0.506,0.8
"PE_vs_NP","Met+Fun",303,0.507,0.8
"PE_vs_NP","Met+Fun",303,0.508,0.8
"PE_vs_NP","Met+Fun",303,0.509,0.8
"PE_vs_NP","Met+Fun",303,0.51,0.8
"PE_vs_NP","Met+Fun",303,0.511,0.8
"PE_vs_NP","Met+Fun",303,0.512,0.8
"PE_vs_NP","Met+Fun",303,0.513,0.8
"PE_vs_NP","Met+Fun",303,0.514,0.8
"PE_vs_NP","Met+Fun",303,0.515,0.8
"PE_vs_NP","Met+Fun",303,0.516,0.8
"PE_vs_NP","Met+Fun",303,0.517,0.8
"PE_vs_NP","Met+Fun",303,0.518,0.8
"PE_vs_NP","Met+Fun",303,0.519,0.8
"PE_vs_NP","Met+Fun",303,0.52,0.8
"PE_vs_NP","Met+Fun",303,0.521,0.8
"PE_vs_NP","Met+Fun",303,0.522,0.8
"PE_vs_NP","Met+Fun",303,0.523,0.8
"PE_vs_NP","Met+Fun",303,0.524,0.8
"PE_vs_NP","Met+Fun",303,0.525,0.80075
"PE_vs_NP","Met+Fun",303,0.526,0.801846666666667
"PE_vs_NP","Met+Fun",303,0.527,0.802943333333333
"PE_vs_NP","Met+Fun",303,0.528,0.805453333333333
"PE_vs_NP","Met+Fun",303,0.529,0.808743333333333
"PE_vs_NP","Met+Fun",303,0.53,0.812033333333333
"PE_vs_NP","Met+Fun",303,0.531,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.532,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.533,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.534,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.535,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.536,0.813333333333333
"PE_vs_NP","Met+Fun",303,0.537,0.81354303030303
"PE_vs_NP","Met+Fun",303,0.538,0.813941818181818
"PE_vs_NP","Met+Fun",303,0.539,0.814340606060606
"PE_vs_NP","Met+Fun",303,0.54,0.814739393939394
"PE_vs_NP","Met+Fun",303,0.541,0.815138181818182
"PE_vs_NP","Met+Fun",303,0.542,0.81553696969697
"PE_vs_NP","Met+Fun",303,0.543,0.816131757575758
"PE_vs_NP","Met+Fun",303,0.544,0.816969212121212
"PE_vs_NP","Met+Fun",303,0.545,0.817806666666667
"PE_vs_NP","Met+Fun",303,0.546,0.818644121212121
"PE_vs_NP","Met+Fun",303,0.547,0.819481575757576
"PE_vs_NP","Met+Fun",303,0.548,0.82031903030303
"PE_vs_NP","Met+Fun",303,0.549,0.821156484848485
"PE_vs_NP","Met+Fun",303,0.55,0.821993939393939
"PE_vs_NP","Met+Fun",303,0.551,0.822831393939394
"PE_vs_NP","Met+Fun",303,0.552,0.823668848484849
"PE_vs_NP","Met+Fun",303,0.553,0.824506303030303
"PE_vs_NP","Met+Fun",303,0.554,0.825021333333333
"PE_vs_NP","Met+Fun",303,0.555,0.82546
"PE_vs_NP","Met+Fun",303,0.556,0.825898666666667
"PE_vs_NP","Met+Fun",303,0.557,0.827012
"PE_vs_NP","Met+Fun",303,0.558,0.828218666666667
"PE_vs_NP","Met+Fun",303,0.559,0.829096
"PE_vs_NP","Met+Fun",303,0.56,0.829973333333333
"PE_vs_NP","Met+Fun",303,0.561,0.830850666666667
"PE_vs_NP","Met+Fun",303,0.562,0.831728
"PE_vs_NP","Met+Fun",303,0.563,0.832605333333333
"PE_vs_NP","Met+Fun",303,0.564,0.833390769230769
"PE_vs_NP","Met+Fun",303,0.565,0.833728205128205
"PE_vs_NP","Met+Fun",303,0.566,0.834350974358974
"PE_vs_NP","Met+Fun",303,0.567,0.835127076923077
"PE_vs_NP","Met+Fun",303,0.568,0.83590317948718
"PE_vs_NP","Met+Fun",303,0.569,0.836679282051282
"PE_vs_NP","Met+Fun",303,0.57,0.837455384615385
"PE_vs_NP","Met+Fun",303,0.571,0.838231487179487
"PE_vs_NP","Met+Fun",303,0.572,0.83900758974359
"PE_vs_NP","Met+Fun",303,0.573,0.839783692307692
"PE_vs_NP","Met+Fun",303,0.574,0.840559794871795
"PE_vs_NP","Met+Fun",303,0.575,0.841335897435898
"PE_vs_NP","Met+Fun",303,0.576,0.84211453968254
"PE_vs_NP","Met+Fun",303,0.577,0.843099531135531
"PE_vs_NP","Met+Fun",303,0.578,0.844084522588523
"PE_vs_NP","Met+Fun",303,0.579,0.845069514041514
"PE_vs_NP","Met+Fun",303,0.58,0.846054505494505
"PE_vs_NP","Met+Fun",303,0.581,0.84684083028083
"PE_vs_NP","Met+Fun",303,0.582,0.847387155067155
"PE_vs_NP","Met+Fun",303,0.583,0.84793347985348
"PE_vs_NP","Met+Fun",303,0.584,0.848340317460317
"PE_vs_NP","Met+Fun",303,0.585,0.848549206349206
"PE_vs_NP","Met+Fun",303,0.586,0.848758095238095
"PE_vs_NP","Met+Fun",303,0.587,0.848966984126984
"PE_vs_NP","Met+Fun",303,0.588,0.849175873015873
"PE_vs_NP","Met+Fun",303,0.589,0.849384761904762
"PE_vs_NP","Met+Fun",303,0.59,0.849593650793651
"PE_vs_NP","Met+Fun",303,0.591,0.84980253968254
"PE_vs_NP","Met+Fun",303,0.592,0.850011428571429
"PE_vs_NP","Met+Fun",303,0.593,0.850220317460317
"PE_vs_NP","Met+Fun",303,0.594,0.850429206349206
"PE_vs_NP","Met+Fun",303,0.595,0.850638095238095
"PE_vs_NP","Met+Fun",303,0.596,0.850846984126984
"PE_vs_NP","Met+Fun",303,0.597,0.851055873015873
"PE_vs_NP","Met+Fun",303,0.598,0.85162328042328
"PE_vs_NP","Met+Fun",303,0.599,0.852319576719577
"PE_vs_NP","Met+Fun",303,0.6,0.853015873015873
"PE_vs_NP","Met+Fun",303,0.601,0.853712169312169
"PE_vs_NP","Met+Fun",303,0.602,0.854408465608466
"PE_vs_NP","Met+Fun",303,0.603,0.855104761904762
"PE_vs_NP","Met+Fun",303,0.604,0.855801058201058
"PE_vs_NP","Met+Fun",303,0.605,0.856497354497355
"PE_vs_NP","Met+Fun",303,0.606,0.857193650793651
"PE_vs_NP","Met+Fun",303,0.607,0.857889947089947
"PE_vs_NP","Met+Fun",303,0.608,0.858565925925926
"PE_vs_NP","Met+Fun",303,0.609,0.859053333333333
"PE_vs_NP","Met+Fun",303,0.61,0.859540740740741
"PE_vs_NP","Met+Fun",303,0.611,0.86
"PE_vs_NP","Met+Fun",303,0.612,0.86
"PE_vs_NP","Met+Fun",303,0.613,0.86
"PE_vs_NP","Met+Fun",303,0.614,0.860002666666667
"PE_vs_NP","Met+Fun",303,0.615,0.860148888888889
"PE_vs_NP","Met+Fun",303,0.616,0.860431777777778
"PE_vs_NP","Met+Fun",303,0.617,0.860852166666667
"PE_vs_NP","Met+Fun",303,0.618,0.862703666666667
"PE_vs_NP","Met+Fun",303,0.619,0.864586277777778
"PE_vs_NP","Met+Fun",303,0.62,0.866468888888889
"PE_vs_NP","Met+Fun",303,0.621,0.8683515
"PE_vs_NP","Met+Fun",303,0.622,0.869838
"PE_vs_NP","Met+Fun",303,0.623,0.870776259259259
"PE_vs_NP","Met+Fun",303,0.624,0.871714518518519
"PE_vs_NP","Met+Fun",303,0.625,0.872652777777778
"PE_vs_NP","Met+Fun",303,0.626,0.873591037037037
"PE_vs_NP","Met+Fun",303,0.627,0.874529296296296
"PE_vs_NP","Met+Fun",303,0.628,0.875467555555556
"PE_vs_NP","Met+Fun",303,0.629,0.876405814814815
"PE_vs_NP","Met+Fun",303,0.63,0.877344074074074
"PE_vs_NP","Met+Fun",303,0.631,0.878282333333333
"PE_vs_NP","Met+Fun",303,0.632,0.879220592592593
"PE_vs_NP","Met+Fun",303,0.633,0.880158851851852
"PE_vs_NP","Met+Fun",303,0.634,0.881097111111111
"PE_vs_NP","Met+Fun",303,0.635,0.88203537037037
"PE_vs_NP","Met+Fun",303,0.636,0.88297362962963
"PE_vs_NP","Met+Fun",303,0.637,0.883911888888889
"PE_vs_NP","Met+Fun",303,0.638,0.884850148148148
"PE_vs_NP","Met+Fun",303,0.639,0.885788407407407
"PE_vs_NP","Met+Fun",303,0.64,0.886676666666667
"PE_vs_NP","Met+Fun",303,0.641,0.887340759259259
"PE_vs_NP","Met+Fun",303,0.642,0.888004851851852
"PE_vs_NP","Met+Fun",303,0.643,0.888668944444444
"PE_vs_NP","Met+Fun",303,0.644,0.889333037037037
"PE_vs_NP","Met+Fun",303,0.645,0.88999712962963
"PE_vs_NP","Met+Fun",303,0.646,0.890632888888889
"PE_vs_NP","Met+Fun",303,0.647,0.891022814814815
"PE_vs_NP","Met+Fun",303,0.648,0.891412740740741
"PE_vs_NP","Met+Fun",303,0.649,0.891801111111111
"PE_vs_NP","Met+Fun",303,0.65,0.892166666666667
"PE_vs_NP","Met+Fun",303,0.651,0.892532222222222
"PE_vs_NP","Met+Fun",303,0.652,0.892897777777778
"PE_vs_NP","Met+Fun",303,0.653,0.893263333333333
"PE_vs_NP","Met+Fun",303,0.654,0.893628888888889
"PE_vs_NP","Met+Fun",303,0.655,0.893994444444445
"PE_vs_NP","Met+Fun",303,0.656,0.89436
"PE_vs_NP","Met+Fun",303,0.657,0.894725555555556
"PE_vs_NP","Met+Fun",303,0.658,0.895091111111111
"PE_vs_NP","Met+Fun",303,0.659,0.895456666666667
"PE_vs_NP","Met+Fun",303,0.66,0.89576
"PE_vs_NP","Met+Fun",303,0.661,0.895979333333333
"PE_vs_NP","Met+Fun",303,0.662,0.896198666666667
"PE_vs_NP","Met+Fun",303,0.663,0.896418
"PE_vs_NP","Met+Fun",303,0.664,0.896637333333333
"PE_vs_NP","Met+Fun",303,0.665,0.896856666666667
"PE_vs_NP","Met+Fun",303,0.666,0.897076
"PE_vs_NP","Met+Fun",303,0.667,0.897295333333333
"PE_vs_NP","Met+Fun",303,0.668,0.897514666666667
"PE_vs_NP","Met+Fun",303,0.669,0.897734
"PE_vs_NP","Met+Fun",303,0.67,0.897953333333333
"PE_vs_NP","Met+Fun",303,0.671,0.898172666666667
"PE_vs_NP","Met+Fun",303,0.672,0.898392
"PE_vs_NP","Met+Fun",303,0.673,0.898611333333333
"PE_vs_NP","Met+Fun",303,0.674,0.898830666666667
"PE_vs_NP","Met+Fun",303,0.675,0.89905
"PE_vs_NP","Met+Fun",303,0.676,0.899269333333333
"PE_vs_NP","Met+Fun",303,0.677,0.899488666666667
"PE_vs_NP","Met+Fun",303,0.678,0.899708
"PE_vs_NP","Met+Fun",303,0.679,0.899927333333333
"PE_vs_NP","Met+Fun",303,0.68,0.9
"PE_vs_NP","Met+Fun",303,0.681,0.9
"PE_vs_NP","Met+Fun",303,0.682,0.9
"PE_vs_NP","Met+Fun",303,0.683,0.9
"PE_vs_NP","Met+Fun",303,0.684,0.9
"PE_vs_NP","Met+Fun",303,0.685,0.9
"PE_vs_NP","Met+Fun",303,0.686,0.9
"PE_vs_NP","Met+Fun",303,0.687,0.9
"PE_vs_NP","Met+Fun",303,0.688,0.9
"PE_vs_NP","Met+Fun",303,0.689,0.9
"PE_vs_NP","Met+Fun",303,0.69,0.9
"PE_vs_NP","Met+Fun",303,0.691,0.9
"PE_vs_NP","Met+Fun",303,0.692,0.9
"PE_vs_NP","Met+Fun",303,0.693,0.9
"PE_vs_NP","Met+Fun",303,0.694,0.9
"PE_vs_NP","Met+Fun",303,0.695,0.9
"PE_vs_NP","Met+Fun",303,0.696,0.9
"PE_vs_NP","Met+Fun",303,0.697,0.9
"PE_vs_NP","Met+Fun",303,0.698,0.9
"PE_vs_NP","Met+Fun",303,0.699,0.9
"PE_vs_NP","Met+Fun",303,0.7,0.90025
"PE_vs_NP","Met+Fun",303,0.701,0.900524166666667
"PE_vs_NP","Met+Fun",303,0.702,0.900798333333333
"PE_vs_NP","Met+Fun",303,0.703,0.901181833333333
"PE_vs_NP","Met+Fun",303,0.704,0.901581333333333
"PE_vs_NP","Met+Fun",303,0.705,0.901980833333333
"PE_vs_NP","Met+Fun",303,0.706,0.902380333333333
"PE_vs_NP","Met+Fun",303,0.707,0.902779833333333
